doc_id,source,published_at,title,url,candidate_label,label_evidence,cjk_chars,review_include,review_gold_label,reviewer,reviewed_at,review_notes
081fc13106e1ecce38807387,infoq,2024-08-05,继裁掉Python团队后，谷歌Go团队也迎来动荡：团队灵魂人物、领导Go十二年的技术负责人突然宣布退位,https://www.infoq.cn/article/wxfU8AS9uJQ2TwIIBt7D,original_pending_review,"[""original_candidate_signal""]",3719,,,,,
c4f3d04d7db01e65460fb2dd,infoq,2024-03-25,两年怒省上千万，知乎数据库降本增效实战,https://www.infoq.cn/article/02PZj1V1HgEQKTgbC9ol,original_pending_review,"[""original_candidate_signal""]",2849,,,,,
82ff13fc3eaf733f81673809,infoq,2025-03-06,Get这个秘籍，告别鸿蒙原生应用页面滑动白块/白屏困扰,https://www.infoq.cn/article/BtacpdqHAqhaZYQH1Lo3,original_pending_review,"[""original_candidate_signal""]",1200,,,,,
83c2c3c91d2827b772157805,infoq,2023-02-22,再见 Sidecar：eBPF 能抢过 Istio 服务网格的风头吗？,https://www.infoq.cn/article/stCMjmTuODmzZmGzaNUr,translation,"[""explicit_translator_field"", ""Sambodhi""]",2798,,,,,
d16d5e992d93522e48e6d9a9,infoq,2023-10-01,华为中秋节给员工发Mate60手机；商汤科技回应原知产总监被立案侦查；马斯克平均年终奖33亿元 | AI一周资讯,https://www.infoq.cn/article/etaokYfgLHFXpFa5DpSK,original_pending_review,"[""original_candidate_signal""]",3477,,,,,
31826e80d78937e1f27fd934,infoq,2025-06-11,SGLang 推理引擎的技术要点与部署实践,https://www.infoq.cn/article/dWT6bw3Mh76rfS5Hu0kK,original_pending_review,"[""original_candidate_signal"", ""local_interview_or_talk""]",1824,,,,,
44079570ddf13bf9bacba3cb,infoq,2023-04-03,“诱骗”ChatGPT生成Win95系统密钥，1/3概率可激活；微软Teams落地国内；京东拟分拆旗下两公司上市｜AI一周资讯,https://www.infoq.cn/article/XVRINNYgprSOwajdgNii,original_pending_review,"[""original_candidate_signal""]",2281,,,,,
38790cda56298be3819d3798,infoq,2023-01-18,B2B数字化营销怎么做？要“放长线”“重孵化”,https://www.infoq.cn/article/Fi2tE34ZtKMSt02CazMf,original_pending_review,"[""original_candidate_signal"", ""local_interview_or_talk""]",6025,,,,,
9e308ad1abed80a4363e0094,infoq,2024-04-19,过去一年，中国车企“上车”大模型进展如何？,https://www.infoq.cn/article/jK3bi2rpjkrg90BZMasC,original_pending_review,"[""original_candidate_signal""]",2578,,,,,
3f7afce94ddad2c3acccbf54,infoq,2023-01-20,Java近期新闻：Ideal Graph Visualizer开源、TomEE MicroProfile 5.0认证,https://www.infoq.cn/article/vrFf9KauwxZ4bqWr454P,translation,"[""explicit_translator_field"", ""明知山""]",1246,,,,,
96b2235dfe11da603db0240f,infoq,2024-03-21,从 160 行代码到 200 亿安装量：Curl 的传奇故事,https://www.infoq.cn/article/fEABoclZW0Fswu2g5Vvu,translation,"[""explicit_translator_field"", ""刘志勇""]",3083,,,,,
ff33cd9163c1c6a848fa040f,infoq,2023-07-25,晟云磐盾郝峻晟：技术人如何走上创业之路，实现人生价值,https://www.infoq.cn/article/x5pfVaM4F0ghRfKr8ZQB,original_pending_review,"[""original_candidate_signal""]",6203,,,,,
2408023d3d58884862c9c791,infoq,2024-09-09,架构进化之道：揭秘腾讯、蚂蚁、快手、B站的实战演进之路 | QCon,https://www.infoq.cn/article/cvbSVelibiMQFrzrS54P,original_pending_review,"[""original_candidate_signal""]",2206,,,,,
01c80105c82fca09e69dd4c0,infoq,2025-04-21,从“新血液”到“开源主力”，如何打破开源开发中的代际壁垒？,https://www.infoq.cn/article/FoQgYNZbKTtHPj2yvMpY,translation,"[""explicit_translator_field"", ""Sambodhi""]",1349,,,,,
0603327bb491975831a4428b,infoq,2025-05-21,微软重磅开源Copilot！64 岁 VS Code 创始人亲口承认：眼红 Cursor，但真正价值在后端，它“抄”不过去！,https://www.infoq.cn/article/3GqjomSQFG2DPKUpSmpf,original_pending_review,"[""original_candidate_signal""]",5805,,,,,
258685fc1a91d76b9c42f49b,infoq,2025-05-21,Pulumi发布内部开发者平台，为云基础设施自助服务提供黄金路径,https://www.infoq.cn/article/uzw2yBS6S5Sexa4lr6ei,translation,"[""explicit_translator_field"", ""明知山""]",1246,,,,,
9544149ba2baac1a7ed6dc0b,infoq,2023-01-20,为降低“遗留技术成本” ，Capital One裁掉了整个敏捷部门，可能涉及1100人,https://www.infoq.cn/article/QiEA7L4yQNaoBluK51Ps,original_pending_review,"[""original_candidate_signal""]",2430,,,,,
44ff5a1d8bda9c7b50f6290f,infoq,2023-09-08,当 Apache Doris 遇上大模型：探秘腾讯音乐如何基于大模型 + OLAP 构建智能数据服务平台,https://www.infoq.cn/article/uIbplGaLM0pJTTWcLsgT,original_pending_review,"[""original_candidate_signal""]",7150,,,,,
0e5d2914f90590fcd80e3389,infoq,2023-08-03,Python 团队官宣下线GIL,https://www.infoq.cn/article/XHtQAsLqxiV10J9typAV,translation,"[""explicit_translator_field"", ""Sambodhi""]",2454,,,,,
8edbbf17c05ba07ef9db5e86,infoq,2023-02-25,不一样的中台,https://www.infoq.cn/article/sb8Wlxg3ekJ7ZRP5371U,original_pending_review,"[""original_candidate_signal""]",3832,,,,,
2777c740c41b066ea4dd657d,infoq,2024-05-16,如何做好“数字金融”大文章？2024数云原力大会·新动力数字金融论坛在京成功举行,https://www.infoq.cn/article/3tzrDWuf29rQmQmg2hZ1,original_pending_review,"[""original_candidate_signal""]",5253,,,,,
3d2cea36287cf278258bee81,infoq,2025-01-16,中国软件重塑的关键一年：这11大领域迎来了自己的“ChatGPT时刻” | 年终盘点,https://www.infoq.cn/article/OoeFvt0pyHi4q7lVBSuW,original_pending_review,"[""original_candidate_signal""]",44572,,,,,
c0baee8ef7b63cd9cb501143,infoq,2023-04-11,热点聚焦|金融科技新闻速览（4.8-4.11）,https://www.infoq.cn/article/28ZmXcrRWC90ibRpzgTB,original_pending_review,"[""original_candidate_signal""]",1488,,,,,
5cfba8529f2e7480435153c1,infoq,2023-03-29,汽车技术领域又有哪些新动向？一文速览！（3.21-3.27）,https://www.infoq.cn/article/41SS54OqQT5OrbQLoULs,original_pending_review,"[""original_candidate_signal""]",2261,,,,,
275c457d9c99df1f1f654d15,infoq,2025-04-21,被Cursor连拒两次，OpenAI 怒砸 30 亿美元收购竞品！奥特曼新打法：大模型公司要直接做应用赚钱,https://www.infoq.cn/article/wXR4fUpJdPmEjSwOxEvy,original_pending_review,"[""original_candidate_signal""]",2805,,,,,
8c4909bcd038fb2bd4269b78,infoq,2024-09-14,RAG风口十问：大数据与AI是价值落地还是过度炒作？,https://www.infoq.cn/article/RtEJ34DXUR8ObbtXr1Td,original_pending_review,"[""original_candidate_signal""]",5500,,,,,
51563ba626aa1e2f6869b9cb,infoq,2023-02-14,从谷歌辞职后，我创办了家年营收近百万美元的公司，我一年挣了6000美元，网友：什么都不干，赔钱最慢,https://www.infoq.cn/article/oy53MuMMJiIsixTKMLjR,translation,"[""explicit_translator_field"", ""核子可乐""]",3859,,,,,
b4b54ce3a5f78a6c58a2892d,infoq,2023-03-16,当你的技术栈不能满足每个人需求时，下一步是什么呢？,https://www.infoq.cn/article/7Ps0qyHfQhp59g7YrEvZ,translation,"[""explicit_translator_field"", ""刘雅梦""]",3017,,,,,
f2a7adac5af4ea327b312cc9,infoq,2023-05-12,考公考编统统拿下，AI做题家来卷人类了！微软发布新型基准测试AGIEval，GPT-4作答高考英语准确率超90%,https://www.infoq.cn/article/7EvDLvvufhxyKm9YHBUY,original_pending_review,"[""original_candidate_signal""]",1050,,,,,
6e6ffe0a3b88fb27708df84d,infoq,2024-11-14,Safe C++提案能复制Rust的内存安全性吗？,https://www.infoq.cn/article/2RFSDCaIIRq47h0qwIkJ,translation,"[""explicit_translator_field"", ""平川""]",2342,,,,,
3729e9b9209e427e19e16173,infoq,2025-02-13,字节跳动“代码抄袭”风波：前美摄员工入职酿祸，被判赔8266.8万元,https://www.infoq.cn/article/jb8R7GNWs1camEcY2sy5,original_pending_review,"[""original_candidate_signal""]",2158,,,,,
fafc7d023c1f3ffcaae39da8,infoq,2023-08-10,OpenAI 推出网络爬虫 GPTBot，引发网站抵御潮：信息被爬走就很可能意味着永远无法删除,https://www.infoq.cn/article/IzPVkcZg0jeHGcD4xP7H,original_pending_review,"[""original_candidate_signal""]",1921,,,,,
b21aebbca6c6c8460eac1053,infoq,2023-10-14,2023年Serverless状态报告发布：采用率大幅增长,https://www.infoq.cn/article/R6MJrxFKZo5Scm6KjSzD,translation,"[""explicit_translator_field"", ""明知山""]",800,,,,,
b0f066a3a5abd771dc88d05d,infoq,2023-07-18,有了Serverless数据库，用户就不需要DBA了吗？,https://www.infoq.cn/article/2qfkJWH2eTJATBopyjQA,original_pending_review,"[""original_candidate_signal"", ""local_interview_or_talk""]",2755,,,,,
03fe86395b7a0653d6fd5846,infoq,2025-02-08,使用 DuckDB 的进程中分析数据管理,https://www.infoq.cn/article/QyqSOLZD8L7OkrhqsvNz,translation,"[""explicit_translator_field"", ""马可薇""]",4071,,,,,
5f77b77c1da3bbb94313f0e6,infoq,2024-04-12,Netflix开源bpftop：简化eBPF性能监控与调优流程,https://www.infoq.cn/article/1Ew2VWi3W1NRtXu2ou3x,translation,"[""explicit_translator_field"", ""明知山""]",710,,,,,
e3eeaedae1c9c4ae66fee651,infoq,2024-10-29,深懂企业服务，YonGPT三大行业垂类大模型落地！,https://www.infoq.cn/article/KITIpk2ghO879t9xaXEM,original_pending_review,"[""original_candidate_signal""]",1803,,,,,
ca20838db88af51d53f9d94f,infoq,2024-04-29,大模型开闭源争吵不休：开源落后闭源一年，决定模型能力的不是技术？,https://www.infoq.cn/article/eVugB4V9E9cEsqaEJ27O,original_pending_review,"[""original_candidate_signal""]",6159,,,,,
a7fd7d5390aa13c60b12f80f,infoq,2023-03-10,全世界都在跟风ChatGPT，它的真正价值到底是什么？｜直播预约,https://www.infoq.cn/article/pkzVJ26fmHcY8evAGEvo,original_pending_review,"[""original_candidate_signal"", ""local_interview_or_talk""]",1000,,,,,
2e209708bce31c124797ce6c,infoq,2024-01-05,作业帮实时计算平台高可用实践,https://www.infoq.cn/article/kIyDR7DqOaj1LMJXX1ek,original_pending_review,"[""original_candidate_signal""]",2974,,,,,
32e845fd988144c0c0b75501,infoq,2025-01-26,人工智能会取代浏览器吗？,https://www.infoq.cn/article/VBShRGMBJ6SYFoYLJOqL,translation,"[""explicit_translator_field"", ""王强""]",2821,,,,,
5b69a1aacc1e5249cb708302,infoq,2024-08-13,从迪卡侬的架构流程看如何管理大规模软件架构,https://www.infoq.cn/article/wwNEKxmVjCfzolv2mBcz,translation,"[""explicit_translator_field"", ""明知山""]",2274,,,,,
4699aac2b68e1b89d21ee057,infoq,2025-03-22,如何在Java中基于LangChain编写大语言模型应用,https://www.infoq.cn/article/8HSamdS5C15xXZWGwte2,translation,"[""explicit_translator_field"", ""张卫滨""]",3683,,,,,
4b8c373329335c5131bc02bd,infoq,2025-01-13,员工年会中608万彩票，公司要求退还；3倍工资挖人、3个月开除，大佬怒怼竟对恶意挖人；DeepSeek App正式推出 |AI周报,https://www.infoq.cn/article/A2lNTBuAFpFHM6zKg6QO,original_pending_review,"[""original_candidate_signal""]",5414,,,,,
0690c28f5cefe57d777790c2,infoq,2023-05-10,突发！领英宣布关闭领英职场并裁员716人，中国区产品和研发一个不留,https://www.infoq.cn/article/P8GbpADUSd1GbVMMhUCE,original_pending_review,"[""original_candidate_signal""]",1712,,,,,
7a45e014e056e594e5642f86,infoq,2024-06-24,TikTok 首度曝光多年来与美秘密谈判细节；美国新规拟禁止在中国投资 AI ；00 后女孩离职删软件被公司威胁起诉| AI周报,https://www.infoq.cn/article/VNev0USiz2LvbMrq5wtQ,original_pending_review,"[""original_candidate_signal""]",5246,,,,,
99436e4ced655edd8d387fc6,infoq,2023-02-03,数字化关乎生存，企业如何明晰方向和路径｜InfoQ数字化公众号上线啦,https://www.infoq.cn/article/TggzC1PbadxdDozk0C7B,original_pending_review,"[""original_candidate_signal""]",1122,,,,,
a0fd5e8cd0927bd549986bc2,infoq,2023-02-23,ChatGPT版Bing内测之后，微软希望将 AI 带入 Windows 11,https://www.infoq.cn/article/VoCrv9M9CBcOiBt6d5M9,translation,"[""explicit_translator_field"", ""平川""]",581,,,,,
9abc3497824840748a8e54db,infoq,2024-09-02,曝国产GPU独角兽全员被裁、欠薪记账，400人原地失业；小天才手表应用称“中国人最虚伪”，官方回应；星巴克新CEO坐3小时专机上下班｜AI周报,https://www.infoq.cn/article/g3MeddmScRBY2CXPfcmS,original_pending_review,"[""original_candidate_signal""]",5330,,,,,
d6179857ad64a5791ea201a5,infoq,2023-12-16,月薪八千离职赔百万，宁德时代的“竞业封印”；国内互联网大厂月薪最新一览；蚂蚁宣布新一轮职级体系改革 ｜ Q资讯,https://www.infoq.cn/article/w7BTZJPJc72ABJsWfrgy,original_pending_review,"[""original_candidate_signal""]",2533,,,,,
c43904af3434cd97a9c1c348,infoq,2025-05-21,不用再充95刀的 Runway了？图森未来上线AI动漫生成平台：3分钟生成视频，个人免费无限使用,https://www.infoq.cn/article/uODzFMKGcuLcWmILXslZ,original_pending_review,"[""original_candidate_signal""]",1246,,,,,
9a44940794df7ef5ba8a3a2f,infoq,2025-04-27,面向端侧大模型的原生 AI SoC 设计与实践｜AICon 上海,https://www.infoq.cn/article/aCMzt4NNPj9jSqKbHK7b,original_pending_review,"[""original_candidate_signal"", ""chinese_first_party_org_byline""]",776,,,,,
14f4d6ea032549bc97235910,infoq,2024-09-24,像架构师一样去思考,https://www.infoq.cn/article/LNZVV3MHvlYAMvKFOmpD,translation,"[""explicit_translator_field"", ""张卫滨""]",4803,,,,,
70b4bd5f673de570bda1484b,infoq,2024-02-24,Kubernetes 开源9年，但我们已经有了 8 年的踩坑血泪史,https://www.infoq.cn/article/aJpZce53z33Lh1IUJ3L9,translation,"[""explicit_translator_field"", ""王强""]",4553,,,,,
5edb2f994de7b7d6ba73cecb,infoq,2024-11-14,Firebase Vertex AI SDK简化基于Gemini的移动应用开发,https://www.infoq.cn/article/9AOLdPagedh8OjDw4BlA,translation,"[""explicit_translator_field"", ""明知山""]",713,,,,,
cf88120b3afa80da3fc4c302,infoq,2023-12-20,2023年十大数字化政策盘点：激活万亿数据，加速提升千行百业数字化服务,https://www.infoq.cn/article/hhvpVOXJQJqzYzrlwzq8,original_pending_review,"[""original_candidate_signal""]",3651,,,,,
3ed1d3510ecfb47ffeaff9c5,infoq,2023-06-07,AIGC 的应用创新案例集锦，带你回顾企业最新实践 | QCon 广州 ,https://www.infoq.cn/article/MA8YLIQ96AgqacRklaBP,original_pending_review,"[""original_candidate_signal""]",787,,,,,
c87d60581af3c160b02ce58b,infoq,2024-07-11,夸克升级“超级搜索框”推出AI搜索为中心的一站式AI服务,https://www.infoq.cn/article/0VJSOSpO6qdakUj6dMYe,original_pending_review,"[""original_candidate_signal""]",1458,,,,,
b69592eaa45ace0d3151790a,infoq,2024-05-13,李彦宏内部评璩静风波；美国拟限制“开源 AI 大模型出口”；OpenAI 人工智能搜索产品有望于下周一推出 | AI 周报,https://www.infoq.cn/article/E6BKAtak6p7mZoWwmzsz,original_pending_review,"[""original_candidate_signal""]",5175,,,,,
dd050acbf191c837da990a1e,infoq,2025-05-21,博士宿舍激情脑暴，革新了Scaling Law？Qwen和浙大联手推出新定律，直接干掉95.5%推理内存！,https://www.infoq.cn/article/kmIMtLupslTIPo11XqcV,original_pending_review,"[""original_candidate_signal""]",1973,,,,,
6dd4cef57623da5615e341ca,infoq,2023-09-28,开源社区为职业发展带来机会，助力开发者实现“加薪”梦想,https://www.infoq.cn/article/yAEo200pmK3aSXAzc07o,translation,"[""explicit_translator_field"", ""张凯峰""]",3373,,,,,
83947d1a5ac42ecbfdfa1dc6,infoq,2025-03-30,美团万亿级对象存储挑战和实践探索 | QCon北京,https://www.infoq.cn/article/xFMCxKs9IF76ldKAjbYO,original_pending_review,"[""original_candidate_signal"", ""chinese_first_party_org_byline""]",607,,,,,
f88138aeb0fc421e9bff7e6b,infoq,2025-03-13,Svelte 不是 JavaScript,https://www.infoq.cn/article/xCQqtJOjmTmsB6ixN7qx,translation,"[""explicit_translator_field"", ""平川""]",2839,,,,,
685013987d422362b8c9887d,infoq,2024-10-29,企业对AI+的期待是什么？业务全场景的智能应用,https://www.infoq.cn/article/x1TsysZokOlI5BdfIrpy,original_pending_review,"[""original_candidate_signal""]",5211,,,,,
8d7e9a2f5fe16e89c65bb53f,infoq,2024-11-19,红帽中国掌门人曹衡康：开源技术助力企业成长，AI应用场景探索正当时,https://www.infoq.cn/article/wuQ0kxr4ogfpqM040JOw,original_pending_review,"[""original_candidate_signal""]",1725,,,,,
ab096b08ae57be61da96e440,infoq,2024-01-02,皮衣老黄套路多！被抢破头的GPU，其实没有任何惊喜,https://www.infoq.cn/article/uUuzHWaU95vsg0ocGATx,translation,"[""explicit_translator_field"", ""核子可乐""]",2821,,,,,
b4ad1d3c1f4cb52dd34bdc8e,infoq,2023-12-18,银行工程师离职删库，被判两年监禁；华为做得好被指因为“财散人聚”机制；GPT-4.5被疑定价是GPT-4的6倍｜AI一周资讯,https://www.infoq.cn/article/yr9cz9Dzoy16UBxW8ZVF,original_pending_review,"[""original_candidate_signal""]",2236,,,,,
b23cfe70ba1f735d92672ae1,infoq,2024-08-28,“制霸”硅谷的印度 CEO，惨遭“大清洗”？,https://www.infoq.cn/article/rhOwjTudBxhpRiqCV0Yy,original_pending_review,"[""original_candidate_signal""]",3832,,,,,
d4407ed937d0f78f325c3fbd,infoq,2025-05-23,业界对Agent的最大误解：它能解决所有问题,https://www.infoq.cn/article/bTNpjxSzFZ8fKkewU5Dz,original_pending_review,"[""original_candidate_signal""]",3967,,,,,
11f0d6f5ae4a9d5de45617c1,infoq,2023-02-14,Java近期新闻：Helidon 4.0-Alpha4、Spring、GlassFish、Quarkus、Ktor、（重新）引入 RIFE2,https://www.infoq.cn/article/4ulKLNTV8Og2HZy5eX6Z,translation,"[""explicit_translator_field"", ""刘雅梦""]",1165,,,,,
be7b55bdec45e207697d6731,infoq,2024-03-05,两会热议：政府工作报告提出的“人工智能+”行动如何在各行业落地？,https://www.infoq.cn/article/fYPmNo7Icskh1xuwCssZ,original_pending_review,"[""original_candidate_signal""]",2692,,,,,
78c8f407c8d04f43bd8907f5,infoq,2024-01-09,"钉钉抢做“中国版GPT Store”
 ",https://www.infoq.cn/article/KsxVykNGVXcxYprfBdf0,original_pending_review,"[""original_candidate_signal""]",2676,,,,,
62d98f15a79bad71b03b57de,infoq,2024-02-14,在软件测试中使用 ChatGPT,https://www.infoq.cn/article/XBNcLIEZVE9U7JtCephH,translation,"[""explicit_translator_field"", ""明知山""]",1158,,,,,
34a3ff43863b4276a47e1bd1,infoq,2025-04-18,当开创性特性已经普及，Scala 未来将走向何方？,https://www.infoq.cn/article/YSvwFN4YxQSO61iIJLI4,translation,"[""explicit_translator_field"", ""平川""]",793,,,,,
e0f34b610111eba1f25d9db2,infoq,2025-03-12,RN/H5多设备自适应组件库来了，高效实现鸿蒙原生应用多设备精致体验,https://www.infoq.cn/article/GA9YQg0AsjHdQOCwdGX0,original_pending_review,"[""original_candidate_signal""]",884,,,,,
fc3f30d6be43fd1fc2ce5d24,infoq,2024-09-30,腾讯被曝隐藏专业职级，不希望以职级论英雄；要求加薪减工时、职位“世袭”？！印度三星离谱罢工；“拒绝跑步被辞退”当事人道歉 | Q资讯,https://www.infoq.cn/article/uwjRymcH7rdDVxXi7WYR,original_pending_review,"[""original_candidate_signal""]",6428,,,,,
8f0967e04bbf010da835c152,infoq,2023-11-27,拼多多成立大模型团队，年薪百万招聘人才；网传TCL旗下芯片公司“原地解散”；小伙被AI换脸的“表哥”骗走30万 | AI一周资讯,https://www.infoq.cn/article/CsiC1DgdR94TEDf3X3rQ,original_pending_review,"[""original_candidate_signal""]",3138,,,,,
74147ea3142b967848e6deb8,infoq,2025-02-25,生成式 AI 生产力工具：经验分享与实战教训,https://www.infoq.cn/article/VZjQEe2YVtwL4DZSW93U,translation,"[""explicit_translator_field"", ""马可薇""]",3973,,,,,
8fbc0c380bb3f2194cc7b180,infoq,2023-11-22,首届FCon全球金融科技大会在上海成功举办，《2023 银行数字化转型报告》白皮书正式发布,https://www.infoq.cn/article/BNiefsWtdjeQmreGkaUI,original_pending_review,"[""original_candidate_signal"", ""chinese_first_party_org_byline""]",3762,,,,,
acc1ebcd12d0be91b7db87d4,infoq,2024-01-05,有道再推多款大模型产品及应用，并开源RAG引擎“QAnything”,https://www.infoq.cn/article/2p6sA7AhrH4tDVR0gY1B,original_pending_review,"[""original_candidate_signal""]",1504,,,,,
5d22d926c410049b9e18da18,infoq,2023-09-27,Google Vertex AI 推出搜索对话式界面，简化AI建模,https://www.infoq.cn/article/Cpge73IKHuvtVRimGdDE,translation,"[""explicit_translator_field"", ""明知山""]",572,,,,,
67ee042bcfbd07c949938f79,infoq,2023-03-25,Medium的Kubernetes基础设施,https://www.infoq.cn/article/6puCE2lCFJPgz0YLexg5,translation,"[""explicit_translator_field"", ""平川""]",1472,,,,,
a21d501fb0cfd65c9e4a08d7,infoq,2025-03-19,当大模型接管编程：NASA 疯狂的“反人类”编程要求，为何仍被奉为行业圣典？,https://www.infoq.cn/article/MmfUCdZGpWaW8xoP5juV,original_pending_review,"[""original_candidate_signal""]",9085,,,,,
057bb0d707fd21a3f77a4416,infoq,2025-04-24,从大模型到智能体，解锁开发者关注的十大隐性赛道 | QCon 北京 2025 优秀出品人 & 明星讲师名单揭晓,https://www.infoq.cn/article/bRPkwkdiHdcR7hRij3IB,original_pending_review,"[""original_candidate_signal""]",1724,,,,,
541fb2742943bdd8ef751db1,infoq,2025-05-15,腾讯2025年Q1财报：得益于AI+云，单季度ToB营收达549亿,https://www.infoq.cn/article/5KNbKfNmKPdOOV7yVZev,original_pending_review,"[""original_candidate_signal""]",2051,,,,,
9c1c4355673793fb04bd06ae,infoq,2025-01-23,鸿蒙技术公开课上新啦！马上学习，即刻成为鸿蒙应用高阶开发者~,https://www.infoq.cn/article/JpDBvSQJwPqf3PMvTFm2,original_pending_review,"[""original_candidate_signal""]",2520,,,,,
267076ea748aaddaff05674c,infoq,2024-12-25,百度发布文心快码无障碍版，“闭眼”写代码是种什么体验？,https://www.infoq.cn/article/PJx8SCipIZhf7e6gM10I,original_pending_review,"[""original_candidate_signal""]",601,,,,,
ed4b0601b5481ee4065a337a,infoq,2024-01-17,字节跳动开源 Gödel Scheduler：在离线统一调度器,https://www.infoq.cn/article/14WP6FKreY2uWfPGF8Yx,original_pending_review,"[""original_candidate_signal""]",3321,,,,,
b1ac22757929eb8d131fe693,infoq,2025-05-27,腾讯混元多模态大模型技术实践与思考｜AICon北京,https://www.infoq.cn/article/3ADJu7CuDq8B7xEqJhar,original_pending_review,"[""original_candidate_signal"", ""chinese_first_party_org_byline""]",1090,,,,,
d2f963e12258ba058f560e17,infoq,2024-04-22,关于Tab与空格之争，暴躁老哥Linus又有新指示！,https://www.infoq.cn/article/4HpZbDRqVwMMhPfUWQ0W,original_pending_review,"[""original_candidate_signal""]",2052,,,,,
a77ee0587f56c26a1c7309a6,infoq,2023-05-03,7天花5万美元，我们成功复制了 Stable Diffusion，成本大降88%！训练代码已开源,https://www.infoq.cn/article/hzqWDTkJbUCLghFPXmel,translation,"[""explicit_translator_field"", ""核子可乐""]",2190,,,,,
cf487c6ea72f839493ca80d3,infoq,2023-10-27,1024 天花板级玩法！来一场生成式 AI 构建者之旅,https://www.infoq.cn/article/F1vZ0dLvd7cH9BdejdUS,original_pending_review,"[""original_candidate_signal""]",2337,,,,,
