doc_id,source,published_at,title,url,candidate_label,label_evidence,cjk_chars,review_include,review_gold_label,reviewer,reviewed_at,review_notes
c4f3d04d7db01e65460fb2dd,infoq,2024-03-25,两年怒省上千万，知乎数据库降本增效实战,https://www.infoq.cn/article/02PZj1V1HgEQKTgbC9ol,original_pending_review,"[""original_candidate_signal""]",2849,,,,,
82ff13fc3eaf733f81673809,infoq,2025-03-06,Get这个秘籍，告别鸿蒙原生应用页面滑动白块/白屏困扰,https://www.infoq.cn/article/BtacpdqHAqhaZYQH1Lo3,original_pending_review,"[""original_candidate_signal""]",1200,,,,,
d16d5e992d93522e48e6d9a9,infoq,2023-10-01,华为中秋节给员工发Mate60手机；商汤科技回应原知产总监被立案侦查；马斯克平均年终奖33亿元 | AI一周资讯,https://www.infoq.cn/article/etaokYfgLHFXpFa5DpSK,original_pending_review,"[""original_candidate_signal""]",3477,,,,,
31826e80d78937e1f27fd934,infoq,2025-06-11,SGLang 推理引擎的技术要点与部署实践,https://www.infoq.cn/article/dWT6bw3Mh76rfS5Hu0kK,original_pending_review,"[""original_candidate_signal"", ""local_interview_or_talk""]",1824,,,,,
44079570ddf13bf9bacba3cb,infoq,2023-04-03,“诱骗”ChatGPT生成Win95系统密钥，1/3概率可激活；微软Teams落地国内；京东拟分拆旗下两公司上市｜AI一周资讯,https://www.infoq.cn/article/XVRINNYgprSOwajdgNii,original_pending_review,"[""original_candidate_signal""]",2281,,,,,
38790cda56298be3819d3798,infoq,2023-01-18,B2B数字化营销怎么做？要“放长线”“重孵化”,https://www.infoq.cn/article/Fi2tE34ZtKMSt02CazMf,original_pending_review,"[""original_candidate_signal"", ""local_interview_or_talk""]",6025,,,,,
9e308ad1abed80a4363e0094,infoq,2024-04-19,过去一年，中国车企“上车”大模型进展如何？,https://www.infoq.cn/article/jK3bi2rpjkrg90BZMasC,original_pending_review,"[""original_candidate_signal""]",2578,,,,,
ff33cd9163c1c6a848fa040f,infoq,2023-07-25,晟云磐盾郝峻晟：技术人如何走上创业之路，实现人生价值,https://www.infoq.cn/article/x5pfVaM4F0ghRfKr8ZQB,original_pending_review,"[""original_candidate_signal""]",6203,,,,,
2408023d3d58884862c9c791,infoq,2024-09-09,架构进化之道：揭秘腾讯、蚂蚁、快手、B站的实战演进之路 | QCon,https://www.infoq.cn/article/cvbSVelibiMQFrzrS54P,original_pending_review,"[""original_candidate_signal""]",2206,,,,,
0603327bb491975831a4428b,infoq,2025-05-21,微软重磅开源Copilot！64 岁 VS Code 创始人亲口承认：眼红 Cursor，但真正价值在后端，它“抄”不过去！,https://www.infoq.cn/article/3GqjomSQFG2DPKUpSmpf,original_pending_review,"[""original_candidate_signal""]",5805,,,,,
9544149ba2baac1a7ed6dc0b,infoq,2023-01-20,为降低“遗留技术成本” ，Capital One裁掉了整个敏捷部门，可能涉及1100人,https://www.infoq.cn/article/QiEA7L4yQNaoBluK51Ps,original_pending_review,"[""original_candidate_signal""]",2430,,,,,
44ff5a1d8bda9c7b50f6290f,infoq,2023-09-08,当 Apache Doris 遇上大模型：探秘腾讯音乐如何基于大模型 + OLAP 构建智能数据服务平台,https://www.infoq.cn/article/uIbplGaLM0pJTTWcLsgT,original_pending_review,"[""original_candidate_signal""]",7150,,,,,
8edbbf17c05ba07ef9db5e86,infoq,2023-02-25,不一样的中台,https://www.infoq.cn/article/sb8Wlxg3ekJ7ZRP5371U,original_pending_review,"[""original_candidate_signal""]",3832,,,,,
2777c740c41b066ea4dd657d,infoq,2024-05-16,如何做好“数字金融”大文章？2024数云原力大会·新动力数字金融论坛在京成功举行,https://www.infoq.cn/article/3tzrDWuf29rQmQmg2hZ1,original_pending_review,"[""original_candidate_signal""]",5253,,,,,
3d2cea36287cf278258bee81,infoq,2025-01-16,中国软件重塑的关键一年：这11大领域迎来了自己的“ChatGPT时刻” | 年终盘点,https://www.infoq.cn/article/OoeFvt0pyHi4q7lVBSuW,original_pending_review,"[""original_candidate_signal""]",44572,,,,,
c0baee8ef7b63cd9cb501143,infoq,2023-04-11,热点聚焦|金融科技新闻速览（4.8-4.11）,https://www.infoq.cn/article/28ZmXcrRWC90ibRpzgTB,original_pending_review,"[""original_candidate_signal""]",1488,,,,,
5cfba8529f2e7480435153c1,infoq,2023-03-29,汽车技术领域又有哪些新动向？一文速览！（3.21-3.27）,https://www.infoq.cn/article/41SS54OqQT5OrbQLoULs,original_pending_review,"[""original_candidate_signal""]",2261,,,,,
275c457d9c99df1f1f654d15,infoq,2025-04-21,被Cursor连拒两次，OpenAI 怒砸 30 亿美元收购竞品！奥特曼新打法：大模型公司要直接做应用赚钱,https://www.infoq.cn/article/wXR4fUpJdPmEjSwOxEvy,original_pending_review,"[""original_candidate_signal""]",2805,,,,,
8c4909bcd038fb2bd4269b78,infoq,2024-09-14,RAG风口十问：大数据与AI是价值落地还是过度炒作？,https://www.infoq.cn/article/RtEJ34DXUR8ObbtXr1Td,original_pending_review,"[""original_candidate_signal""]",5500,,,,,
f2a7adac5af4ea327b312cc9,infoq,2023-05-12,考公考编统统拿下，AI做题家来卷人类了！微软发布新型基准测试AGIEval，GPT-4作答高考英语准确率超90%,https://www.infoq.cn/article/7EvDLvvufhxyKm9YHBUY,original_pending_review,"[""original_candidate_signal""]",1050,,,,,
3729e9b9209e427e19e16173,infoq,2025-02-13,字节跳动“代码抄袭”风波：前美摄员工入职酿祸，被判赔8266.8万元,https://www.infoq.cn/article/jb8R7GNWs1camEcY2sy5,original_pending_review,"[""original_candidate_signal""]",2158,,,,,
fafc7d023c1f3ffcaae39da8,infoq,2023-08-10,OpenAI 推出网络爬虫 GPTBot，引发网站抵御潮：信息被爬走就很可能意味着永远无法删除,https://www.infoq.cn/article/IzPVkcZg0jeHGcD4xP7H,original_pending_review,"[""original_candidate_signal""]",1921,,,,,
b0f066a3a5abd771dc88d05d,infoq,2023-07-18,有了Serverless数据库，用户就不需要DBA了吗？,https://www.infoq.cn/article/2qfkJWH2eTJATBopyjQA,original_pending_review,"[""original_candidate_signal"", ""local_interview_or_talk""]",2755,,,,,
e3eeaedae1c9c4ae66fee651,infoq,2024-10-29,深懂企业服务，YonGPT三大行业垂类大模型落地！,https://www.infoq.cn/article/KITIpk2ghO879t9xaXEM,original_pending_review,"[""original_candidate_signal""]",1803,,,,,
ca20838db88af51d53f9d94f,infoq,2024-04-29,大模型开闭源争吵不休：开源落后闭源一年，决定模型能力的不是技术？,https://www.infoq.cn/article/eVugB4V9E9cEsqaEJ27O,original_pending_review,"[""original_candidate_signal""]",6159,,,,,
a7fd7d5390aa13c60b12f80f,infoq,2023-03-10,全世界都在跟风ChatGPT，它的真正价值到底是什么？｜直播预约,https://www.infoq.cn/article/pkzVJ26fmHcY8evAGEvo,original_pending_review,"[""original_candidate_signal"", ""local_interview_or_talk""]",1000,,,,,
2e209708bce31c124797ce6c,infoq,2024-01-05,作业帮实时计算平台高可用实践,https://www.infoq.cn/article/kIyDR7DqOaj1LMJXX1ek,original_pending_review,"[""original_candidate_signal""]",2974,,,,,
4b8c373329335c5131bc02bd,infoq,2025-01-13,员工年会中608万彩票，公司要求退还；3倍工资挖人、3个月开除，大佬怒怼竟对恶意挖人；DeepSeek App正式推出 |AI周报,https://www.infoq.cn/article/A2lNTBuAFpFHM6zKg6QO,original_pending_review,"[""original_candidate_signal""]",5414,,,,,
0690c28f5cefe57d777790c2,infoq,2023-05-10,突发！领英宣布关闭领英职场并裁员716人，中国区产品和研发一个不留,https://www.infoq.cn/article/P8GbpADUSd1GbVMMhUCE,original_pending_review,"[""original_candidate_signal""]",1712,,,,,
7a45e014e056e594e5642f86,infoq,2024-06-24,TikTok 首度曝光多年来与美秘密谈判细节；美国新规拟禁止在中国投资 AI ；00 后女孩离职删软件被公司威胁起诉| AI周报,https://www.infoq.cn/article/VNev0USiz2LvbMrq5wtQ,original_pending_review,"[""original_candidate_signal""]",5246,,,,,
99436e4ced655edd8d387fc6,infoq,2023-02-03,数字化关乎生存，企业如何明晰方向和路径｜InfoQ数字化公众号上线啦,https://www.infoq.cn/article/TggzC1PbadxdDozk0C7B,original_pending_review,"[""original_candidate_signal""]",1122,,,,,
9abc3497824840748a8e54db,infoq,2024-09-02,曝国产GPU独角兽全员被裁、欠薪记账，400人原地失业；小天才手表应用称“中国人最虚伪”，官方回应；星巴克新CEO坐3小时专机上下班｜AI周报,https://www.infoq.cn/article/g3MeddmScRBY2CXPfcmS,original_pending_review,"[""original_candidate_signal""]",5330,,,,,
d6179857ad64a5791ea201a5,infoq,2023-12-16,月薪八千离职赔百万，宁德时代的“竞业封印”；国内互联网大厂月薪最新一览；蚂蚁宣布新一轮职级体系改革 ｜ Q资讯,https://www.infoq.cn/article/w7BTZJPJc72ABJsWfrgy,original_pending_review,"[""original_candidate_signal""]",2533,,,,,
c43904af3434cd97a9c1c348,infoq,2025-05-21,不用再充95刀的 Runway了？图森未来上线AI动漫生成平台：3分钟生成视频，个人免费无限使用,https://www.infoq.cn/article/uODzFMKGcuLcWmILXslZ,original_pending_review,"[""original_candidate_signal""]",1246,,,,,
9a44940794df7ef5ba8a3a2f,infoq,2025-04-27,面向端侧大模型的原生 AI SoC 设计与实践｜AICon 上海,https://www.infoq.cn/article/aCMzt4NNPj9jSqKbHK7b,original_pending_review,"[""original_candidate_signal"", ""chinese_first_party_org_byline""]",776,,,,,
cf88120b3afa80da3fc4c302,infoq,2023-12-20,2023年十大数字化政策盘点：激活万亿数据，加速提升千行百业数字化服务,https://www.infoq.cn/article/hhvpVOXJQJqzYzrlwzq8,original_pending_review,"[""original_candidate_signal""]",3651,,,,,
3ed1d3510ecfb47ffeaff9c5,infoq,2023-06-07,AIGC 的应用创新案例集锦，带你回顾企业最新实践 | QCon 广州 ,https://www.infoq.cn/article/MA8YLIQ96AgqacRklaBP,original_pending_review,"[""original_candidate_signal""]",787,,,,,
c87d60581af3c160b02ce58b,infoq,2024-07-11,夸克升级“超级搜索框”推出AI搜索为中心的一站式AI服务,https://www.infoq.cn/article/0VJSOSpO6qdakUj6dMYe,original_pending_review,"[""original_candidate_signal""]",1458,,,,,
b69592eaa45ace0d3151790a,infoq,2024-05-13,李彦宏内部评璩静风波；美国拟限制“开源 AI 大模型出口”；OpenAI 人工智能搜索产品有望于下周一推出 | AI 周报,https://www.infoq.cn/article/E6BKAtak6p7mZoWwmzsz,original_pending_review,"[""original_candidate_signal""]",5175,,,,,
dd050acbf191c837da990a1e,infoq,2025-05-21,博士宿舍激情脑暴，革新了Scaling Law？Qwen和浙大联手推出新定律，直接干掉95.5%推理内存！,https://www.infoq.cn/article/kmIMtLupslTIPo11XqcV,original_pending_review,"[""original_candidate_signal""]",1973,,,,,
83947d1a5ac42ecbfdfa1dc6,infoq,2025-03-30,美团万亿级对象存储挑战和实践探索 | QCon北京,https://www.infoq.cn/article/xFMCxKs9IF76ldKAjbYO,original_pending_review,"[""original_candidate_signal"", ""chinese_first_party_org_byline""]",607,,,,,
685013987d422362b8c9887d,infoq,2024-10-29,企业对AI+的期待是什么？业务全场景的智能应用,https://www.infoq.cn/article/x1TsysZokOlI5BdfIrpy,original_pending_review,"[""original_candidate_signal""]",5211,,,,,
8d7e9a2f5fe16e89c65bb53f,infoq,2024-11-19,红帽中国掌门人曹衡康：开源技术助力企业成长，AI应用场景探索正当时,https://www.infoq.cn/article/wuQ0kxr4ogfpqM040JOw,original_pending_review,"[""original_candidate_signal""]",1725,,,,,
b4ad1d3c1f4cb52dd34bdc8e,infoq,2023-12-18,银行工程师离职删库，被判两年监禁；华为做得好被指因为“财散人聚”机制；GPT-4.5被疑定价是GPT-4的6倍｜AI一周资讯,https://www.infoq.cn/article/yr9cz9Dzoy16UBxW8ZVF,original_pending_review,"[""original_candidate_signal""]",2236,,,,,
b23cfe70ba1f735d92672ae1,infoq,2024-08-28,“制霸”硅谷的印度 CEO，惨遭“大清洗”？,https://www.infoq.cn/article/rhOwjTudBxhpRiqCV0Yy,original_pending_review,"[""original_candidate_signal""]",3832,,,,,
d4407ed937d0f78f325c3fbd,infoq,2025-05-23,业界对Agent的最大误解：它能解决所有问题,https://www.infoq.cn/article/bTNpjxSzFZ8fKkewU5Dz,original_pending_review,"[""original_candidate_signal""]",3967,,,,,
be7b55bdec45e207697d6731,infoq,2024-03-05,两会热议：政府工作报告提出的“人工智能+”行动如何在各行业落地？,https://www.infoq.cn/article/fYPmNo7Icskh1xuwCssZ,original_pending_review,"[""original_candidate_signal""]",2692,,,,,
78c8f407c8d04f43bd8907f5,infoq,2024-01-09,"钉钉抢做“中国版GPT Store”
 ",https://www.infoq.cn/article/KsxVykNGVXcxYprfBdf0,original_pending_review,"[""original_candidate_signal""]",2676,,,,,
e0f34b610111eba1f25d9db2,infoq,2025-03-12,RN/H5多设备自适应组件库来了，高效实现鸿蒙原生应用多设备精致体验,https://www.infoq.cn/article/GA9YQg0AsjHdQOCwdGX0,original_pending_review,"[""original_candidate_signal""]",884,,,,,
fc3f30d6be43fd1fc2ce5d24,infoq,2024-09-30,腾讯被曝隐藏专业职级，不希望以职级论英雄；要求加薪减工时、职位“世袭”？！印度三星离谱罢工；“拒绝跑步被辞退”当事人道歉 | Q资讯,https://www.infoq.cn/article/uwjRymcH7rdDVxXi7WYR,original_pending_review,"[""original_candidate_signal""]",6428,,,,,
8f0967e04bbf010da835c152,infoq,2023-11-27,拼多多成立大模型团队，年薪百万招聘人才；网传TCL旗下芯片公司“原地解散”；小伙被AI换脸的“表哥”骗走30万 | AI一周资讯,https://www.infoq.cn/article/CsiC1DgdR94TEDf3X3rQ,original_pending_review,"[""original_candidate_signal""]",3138,,,,,
8fbc0c380bb3f2194cc7b180,infoq,2023-11-22,首届FCon全球金融科技大会在上海成功举办，《2023 银行数字化转型报告》白皮书正式发布,https://www.infoq.cn/article/BNiefsWtdjeQmreGkaUI,original_pending_review,"[""original_candidate_signal"", ""chinese_first_party_org_byline""]",3762,,,,,
acc1ebcd12d0be91b7db87d4,infoq,2024-01-05,有道再推多款大模型产品及应用，并开源RAG引擎“QAnything”,https://www.infoq.cn/article/2p6sA7AhrH4tDVR0gY1B,original_pending_review,"[""original_candidate_signal""]",1504,,,,,
a21d501fb0cfd65c9e4a08d7,infoq,2025-03-19,当大模型接管编程：NASA 疯狂的“反人类”编程要求，为何仍被奉为行业圣典？,https://www.infoq.cn/article/MmfUCdZGpWaW8xoP5juV,original_pending_review,"[""original_candidate_signal""]",9085,,,,,
057bb0d707fd21a3f77a4416,infoq,2025-04-24,从大模型到智能体，解锁开发者关注的十大隐性赛道 | QCon 北京 2025 优秀出品人 & 明星讲师名单揭晓,https://www.infoq.cn/article/bRPkwkdiHdcR7hRij3IB,original_pending_review,"[""original_candidate_signal""]",1724,,,,,
541fb2742943bdd8ef751db1,infoq,2025-05-15,腾讯2025年Q1财报：得益于AI+云，单季度ToB营收达549亿,https://www.infoq.cn/article/5KNbKfNmKPdOOV7yVZev,original_pending_review,"[""original_candidate_signal""]",2051,,,,,
9c1c4355673793fb04bd06ae,infoq,2025-01-23,鸿蒙技术公开课上新啦！马上学习，即刻成为鸿蒙应用高阶开发者~,https://www.infoq.cn/article/JpDBvSQJwPqf3PMvTFm2,original_pending_review,"[""original_candidate_signal""]",2520,,,,,
267076ea748aaddaff05674c,infoq,2024-12-25,百度发布文心快码无障碍版，“闭眼”写代码是种什么体验？,https://www.infoq.cn/article/PJx8SCipIZhf7e6gM10I,original_pending_review,"[""original_candidate_signal""]",601,,,,,
ed4b0601b5481ee4065a337a,infoq,2024-01-17,字节跳动开源 Gödel Scheduler：在离线统一调度器,https://www.infoq.cn/article/14WP6FKreY2uWfPGF8Yx,original_pending_review,"[""original_candidate_signal""]",3321,,,,,
b1ac22757929eb8d131fe693,infoq,2025-05-27,腾讯混元多模态大模型技术实践与思考｜AICon北京,https://www.infoq.cn/article/3ADJu7CuDq8B7xEqJhar,original_pending_review,"[""original_candidate_signal"", ""chinese_first_party_org_byline""]",1090,,,,,
d2f963e12258ba058f560e17,infoq,2024-04-22,关于Tab与空格之争，暴躁老哥Linus又有新指示！,https://www.infoq.cn/article/4HpZbDRqVwMMhPfUWQ0W,original_pending_review,"[""original_candidate_signal""]",2052,,,,,
cf487c6ea72f839493ca80d3,infoq,2023-10-27,1024 天花板级玩法！来一场生成式 AI 构建者之旅,https://www.infoq.cn/article/F1vZ0dLvd7cH9BdejdUS,original_pending_review,"[""original_candidate_signal""]",2337,,,,,
dd86672b2fb8f41a0a14698a,infoq,2023-03-20,美政府要求字节出售TikTok，TikTok回应；苹果推迟发放员工奖金；马斯克再痛批曾斥巨资的OpenAI变质 | AI一周资讯,https://www.infoq.cn/article/NI75sRNGCt2yqH0gp5jq,original_pending_review,"[""original_candidate_signal""]",3397,,,,,
efab0f19314b6c55cdee5cb4,infoq,2023-02-07,搜索引擎要变天了：谷歌正式宣布推出 Bard，应对突然上线的增强型Bing,https://www.infoq.cn/article/z30mE0bxrvItO9Mm52Nw,original_pending_review,"[""original_candidate_signal""]",1629,,,,,
996890ce501a108116687c87,infoq,2024-12-13,1620天后，Redis之父强势归来：开始着手修复社区裂痕，并布局下一代向量数据库,https://www.infoq.cn/article/keyQoFMZkUj081kAFAD5,original_pending_review,"[""original_candidate_signal""]",3361,,,,,
a9ec034e93124abe2bd90320,infoq,2023-06-11,消息称字节正内测对话类AI项目；小冰首批网红“明星克隆人”提前上线；扎克伯格批苹果首款MR头显社交属性差 | AI一周资讯,https://www.infoq.cn/article/R0d8o3gWaf2PbpqKYBeq,original_pending_review,"[""original_candidate_signal""]",3171,,,,,
545767d129be70b3d71697f3,infoq,2024-03-05,谷歌Gemini犯错，印度AI创企陪葬？,https://www.infoq.cn/article/f2M3o2deL6XIaomHvlSK,original_pending_review,"[""original_candidate_signal""]",2314,,,,,
3c33241e2bb2fd68fb3c6147,infoq,2025-05-28,Agent 框架热潮褪去，大模型开发已经进入“生死局”？,https://www.infoq.cn/article/ySHeOmiAcJo6Gs5zEbwy,original_pending_review,"[""original_candidate_signal""]",4465,,,,,
0d0ed9e0faafe69f1fbe1c37,infoq,2024-02-22,硅谷 AI 企业卷出新高度，谷歌推出开放大语言模型 Gemma，声称超越 Meta Llama-2 ，谁将成为最强王者？ | 讨论,https://www.infoq.cn/article/2hgvNSuRdHqGjkWLy1zJ,original_pending_review,"[""original_candidate_signal""]",742,,,,,
51ad0427b938c45e289e9d1a,infoq,2024-04-26,“超级知识助手”来了，科大讯飞发布首个长文本、长图文、长语音的大模型，触达企业落地最后一公里,https://www.infoq.cn/article/tFzIk6Ywm1tr4EuJ1e95,original_pending_review,"[""original_candidate_signal""]",3041,,,,,
6b185556226849a28f7c2d77,infoq,2024-01-16,对标OpenAI GPT-4，MiniMax 国内首个 MoE 大语言模型全量上线,https://www.infoq.cn/article/Xtz7v8sDc8tqFrRtyyN0,original_pending_review,"[""original_candidate_signal""]",1355,,,,,
c0e9d987562ee7db55a0c021,infoq,2023-06-18,苹果Vision Pro商标撞车华为；Vue.js作者入驻 “爱发电”赞助平台，称来自国内的赞助非常少；14岁天才少年入职SpaceX ｜ Q资讯,https://www.infoq.cn/article/mq0Wo3OfLMU1Hjh4ef5o,original_pending_review,"[""original_candidate_signal""]",2362,,,,,
99c34f63e07d1605f0024545,infoq,2023-03-25,百度回应文心一言“套壳”质疑；TikTok在美国经历生死时刻；IT外包行业面临最大规模裁员，埃森哲将暴力裁员1.9万人 ｜ Q资讯,https://www.infoq.cn/article/zwmQq3aq7I7RiAqVCOpr,original_pending_review,"[""original_candidate_signal""]",2355,,,,,
fad6c64b74d0a163a882f092,infoq,2024-06-26,大模型训练检查点写入速度相比 PyTorch 加快 116 倍！微软提出FastPersist 新方法,https://www.infoq.cn/article/kgFyRwZx2ruihJlcZDRv,original_pending_review,"[""original_candidate_signal""]",3361,,,,,
829bd7620f174a03524a93eb,infoq,2024-10-24,百度又放大招！视觉生成模型Hallo2或将落地数字人等场景,https://www.infoq.cn/article/A8ZIAPqRcYKSJ5fRB0D8,original_pending_review,"[""original_candidate_signal""]",601,,,,,
f1f34167984d5e508d20f41c,infoq,2023-06-27,AIGC浪潮下，如何推动企业应用及落地？,https://www.infoq.cn/article/uui4NVydvW9GO32OA3tB,original_pending_review,"[""original_candidate_signal"", ""local_interview_or_talk""]",7587,,,,,
04056c55fcd49e5eb3b486ac,infoq,2023-12-18,不止 LLM、鸿蒙，与头部大厂交流 2024 年的技术规划｜QCon 上海日程确,https://www.infoq.cn/article/fpevIyjLZm1sElt6um25,original_pending_review,"[""original_candidate_signal"", ""chinese_first_party_org_byline""]",2122,,,,,
1084f0a4134576b53eab1359,infoq,2024-06-26,没想到国内大模型厂商又一次high起来，是因为OpenAI 断供！,https://www.infoq.cn/article/9RsNpcVNEZorwctMtfqy,original_pending_review,"[""original_candidate_signal""]",2341,,,,,
9edae0292a987b27ead298dc,infoq,2023-07-12,理论→实践：金融科技与 AI 如何有效融合？ | ArchSummit 深圳×汇丰科技,https://www.infoq.cn/article/P0i2zyh1Ym0FVx8IsTIL,original_pending_review,"[""original_candidate_signal"", ""local_interview_or_talk""]",2735,,,,,
3c73d2bc8a75868d73e8a1f1,infoq,2023-11-13,香港 AI 产业：49%受访企业表示有技术人才招聘困难,https://www.infoq.cn/article/kwBWj86QfAl0vjYARviI,original_pending_review,"[""original_candidate_signal""]",3250,,,,,
11ecb5758d77b39ffca98f0e,infoq,2025-04-24,基于统一标准的智能数据治理 Dataphin 的落地实践｜AICon 上海,https://www.infoq.cn/article/65eyopxmeRRgreOY9zvp,original_pending_review,"[""original_candidate_signal"", ""chinese_first_party_org_byline""]",938,,,,,
9f693cf901d640ffb7312bd9,infoq,2025-01-20,卖身、豪赌Killer App的AI 厂商：被“吊”麻了，明年咋活？,https://www.infoq.cn/article/IuWLyzIGUu1keZ2XreEb,original_pending_review,"[""original_candidate_signal""]",4776,,,,,
caaeb7e72e492fae34e311c8,infoq,2023-07-12,一文详解华夏银行数据库变迁之路,https://www.infoq.cn/article/sKl6w7KhhFr7DMQkCrVf,original_pending_review,"[""original_candidate_signal"", ""local_interview_or_talk""]",3682,,,,,
fed44f93815203d3293d5e86,infoq,2023-04-16,集群算力提升3倍，腾讯云发布新一代高性能计算集群,https://www.infoq.cn/article/N8Wcppi2vFxkh3C0VdAw,original_pending_review,"[""original_candidate_signal""]",1560,,,,,
48a9230fe1ff0bc5832f1e7c,infoq,2023-02-15,Rust 语言 2022 年度回顾：全球企业如何采用 Rust？,https://www.infoq.cn/article/z4MCCu8W62Je7d2fED7p,original_pending_review,"[""original_candidate_signal""]",8990,,,,,
9894f671b6015ea06feb6543,infoq,2023-11-20,银行数字化作业不能“互抄”？我们总结了五大场景要素和两大路径,https://www.infoq.cn/article/C2KN4TWI03iOyhXg2eaw,original_pending_review,"[""original_candidate_signal""]",2841,,,,,
c57627156af61667a0d09911,infoq,2023-04-03,2023开放原子校源行（北京站）成功举办,https://www.infoq.cn/article/6ZxFDYIa5Vf8eG0XUVgh,original_pending_review,"[""original_candidate_signal""]",928,,,,,
32820b09ec8dd3edac07c47f,infoq,2023-12-07,没必要非得固守纯向量数据库！专访亚马逊云科技数据库和迁移副总裁Jeff Carter,https://www.infoq.cn/article/LAvHdllNrSpdZlsAk9x4,original_pending_review,"[""original_candidate_signal""]",4574,,,,,
3c30e60531012a7637fe1467,infoq,2025-05-16,DevEco Studio AI辅助开发工具两大升级功能 鸿蒙应用开发效率再提升,https://www.infoq.cn/article/LtPvGTzFsJOhc9xXE9aL,original_pending_review,"[""original_candidate_signal""]",1336,,,,,
f290056b9bb19e8ab3b06ea1,infoq,2024-12-13,京东大模型革命电商搜推技术：挑战、实践与未来趋势,https://www.infoq.cn/article/xXqZUxDxGqHlT7hXsaOC,original_pending_review,"[""original_candidate_signal""]",12785,,,,,
